Drug Name,Cell Line Name,TCGA Classification,IC50 (uM)
Camptothecin,RPMI-8866,LCML,-4.387571835
Camptothecin,QIMR-WIL,LAML,-4.684592779
Camptothecin,PSN1,PAAD,-2.614168698
Camptothecin,OAW-42,OV,-3.245322437
Camptothecin,OE33,ESCA,-2.218018189
Camptothecin,CW-2,COREAD,-2.257335293
Camptothecin,CHP-126,NB,-4.269041235
Camptothecin,CGTH-W-1,THCA,-2.596719419
Camptothecin,COLO-320-HSR,COREAD,-1.335320161
Camptothecin,ATN-1,ALL,-4.231874489
Camptothecin,CESS,LAML,-5.095313612
Camptothecin,COLO-678,COREAD,3.692250333
Camptothecin,COLO-684,UCEC,-0.997493659
Camptothecin,COLO-668,SCLC,-3.536044539
Camptothecin,LN-405,GBM,0.058604118
Camptothecin,TGBC24TKB,UNCLASSIFIED,0.644012204
Camptothecin,A388,UNCLASSIFIED,-3.330719667
Camptothecin,BFTC-909,KIRC,-2.877454122
Camptothecin,C2BBe1,COREAD,0.337866949
Camptothecin,SCC-25,HNSC,1.148087284
Camptothecin,AsPC-1,PAAD,2.933470976
Camptothecin,CA46,UNCLASSIFIED,-2.005433597
Camptothecin,AU565,BRCA,-2.834766195
Camptothecin,BALL-1,UNCLASSIFIED,-5.092123557
Camptothecin,BL-41,UNCLASSIFIED,-4.315038649
Camptothecin,BV-173,LCML,-4.959789882
Camptothecin,IA-LM,UNCLASSIFIED,-2.426161013
Camptothecin,TGW,NB,-2.911983389
Camptothecin,AN3-CA,UCEC,0.163763404
Camptothecin,A204,UNCLASSIFIED,-2.311775106
Camptothecin,NY,UNCLASSIFIED,-3.133278291
Camptothecin,C3A,LIHC,-1.814659033
Camptothecin,A427,UNCLASSIFIED,-1.843372595
Camptothecin,CAL-85-1,BRCA,-1.153588114
Camptothecin,CHL-1,SKCM,-1.476968891
Camptothecin,RL,DLBC,-3.567831136
Camptothecin,NCI-H146,SCLC,-2.960255601
Camptothecin,NCI-H1651,LUAD,-3.303918721
Camptothecin,RPMI-7951,SKCM,-4.044457759
Camptothecin,SCC-4,HNSC,-2.331864154
Camptothecin,SNU-C1,COREAD,0.799588182
Camptothecin,ST486,UNCLASSIFIED,-3.42771886
Camptothecin,SW1990,PAAD,-1.18709124
Camptothecin,UACC-812,BRCA,-2.13101525
Camptothecin,SCC-15,HNSC,-2.890062119
Camptothecin,CAPAN-2,PAAD,2.936636637
Camptothecin,CAL-27,HNSC,-3.741272824
Camptothecin,BC-3,DLBC,-3.184837964
Camptothecin,BC-1,DLBC,-3.564322382
Camptothecin,A704,KIRC,-1.5700451
Camptothecin,A101D,SKCM,-2.763077597
Camptothecin,769-P,KIRC,-2.413929678
Camptothecin,23132-87,STAD,-2.757643509
Camptothecin,A431,UNCLASSIFIED,-2.989465344
Camptothecin,BFTC-905,BLCA,-4.208256448
Camptothecin,CAL-51,BRCA,-3.290207777
Camptothecin,SCC-3,DLBC,-5.118089034
Camptothecin,RERF-LC-MS,LUAD,-3.847340546
Camptothecin,GAK,SKCM,-1.397402496
Camptothecin,AM-38,GBM,-4.460757764
Camptothecin,A4-Fuk,DLBC,-3.998150973
Camptothecin,A3-KAW,DLBC,-5.308917116
Camptothecin,DOK,HNSC,-2.248700195
Camptothecin,COR-L279,SCLC,-4.87786892
Camptothecin,CHP-134,NB,-3.958079484
Camptothecin,NEC8,UNCLASSIFIED,-4.068478961
Camptothecin,CAS-1,GBM,-1.058668064
Camptothecin,ALL-PO,ALL,-4.788382912
Camptothecin,OCI-AML2,LAML,-4.907037807
Camptothecin,MFM-223,BRCA,2.456572027
Camptothecin,CML-T1,LCML,-5.881366421
Camptothecin,CAL-54,KIRC,-3.705528645
Camptothecin,EFO-21,OV,1.019190877
Camptothecin,LS-1034,COREAD,-1.282278105
Camptothecin,22RV1,PRAD,-2.903666968
Camptothecin,8505C,THCA,-2.84418871
Camptothecin,B-CPAP,THCA,-2.607545935
Camptothecin,BPH-1,UNCLASSIFIED,-3.768754948
Camptothecin,CAL-148,BRCA,-4.452581262
Camptothecin,CAL-39,CESC,-3.437276672
Camptothecin,CaR-1,COREAD,-2.723696372
Camptothecin,HDLM-2,UNCLASSIFIED,-2.590302822
Camptothecin,HO-1-N-1,HNSC,-4.293857958
Camptothecin,HTC-C3,THCA,-1.734180463
Camptothecin,KGN,UNCLASSIFIED,-3.566941688
Camptothecin,KLE,UCEC,1.144277592
Camptothecin,KNS-81-FD,LGG,-1.236732517
Camptothecin,KP-N-RT-BM-1,NB,-3.999016876
Camptothecin,K5,THCA,-2.346785032
Camptothecin,L-363,MM,-1.353334594
Camptothecin,MDA-MB-415,BRCA,0.048436147
Camptothecin,NCI-H250,SCLC,-0.963929331
Camptothecin,NCI-H1975,LUAD,-1.465012271
Camptothecin,SW954,UNCLASSIFIED,-4.050169946
Camptothecin,TE-441-T,UNCLASSIFIED,-3.177460329
Camptothecin,MKN7,STAD,1.048571852
Camptothecin,MDA-MB-157,BRCA,-1.172609024
Camptothecin,MMAc-SF,SKCM,-1.360502673
Camptothecin,MKN45,STAD,-2.252109626
Camptothecin,NCI-H810,UNCLASSIFIED,-1.919069522
Camptothecin,MFH-ino,UNCLASSIFIED,-2.690855971
Camptothecin,NOS-1,UNCLASSIFIED,0.282998883
Camptothecin,PANC-03-27,PAAD,-1.890336009
Camptothecin,PANC-08-13,PAAD,2.231405016
Camptothecin,PANC-10-05,PAAD,-1.460661628
Camptothecin,RL95-2,UNCLASSIFIED,-1.166981267
Camptothecin,RO82-W-1,THCA,0.793632815
Camptothecin,SiHa,CESC,-0.27027833
Camptothecin,SKG-IIIa,CESC,-1.23489581
Camptothecin,TT,THCA,-1.016315482
Camptothecin,VMRC-MELG,SKCM,0.911884072
Camptothecin,TE-9,ESCA,-0.920749055
Camptothecin,TE-11,ESCA,-3.193443609
Camptothecin,TE-6,ESCA,1.317335594
Camptothecin,TE-12,ESCA,0.192073126
Camptothecin,TC-YIK,UNCLASSIFIED,-4.341339318
Camptothecin,YT,ALL,-4.599871907
Camptothecin,BT-474,BRCA,3.498183414
Camptothecin,OAW-28,OV,-2.464873224
Camptothecin,LCLC-97TM1,UNCLASSIFIED,-1.891571483
Camptothecin,KP-N-YS,NB,-3.690018577
Camptothecin,D-245MG,GBM,-3.450906241
Camptothecin,D-247MG,GBM,-1.596028226
Camptothecin,D-263MG,GBM,-2.329898041
Camptothecin,D-336MG,LGG,-2.014205231
Camptothecin,D-392MG,GBM,-2.332639287
Camptothecin,D-423MG,GBM,-2.789158237
Camptothecin,D-502MG,LGG,-2.044393408
Camptothecin,D-566MG,GBM,-3.386084719
Camptothecin,CAMA-1,BRCA,-0.469962579
Camptothecin,CTB-1,DLBC,-4.359842586
Camptothecin,Caov-4,OV,-2.474278342
Camptothecin,BT-483,BRCA,2.159467438
Camptothecin,M059J,GBM,-3.362779632
Camptothecin,HAL-01,ALL,-4.78456691
Camptothecin,OMC-1,CESC,-0.626199985
Camptothecin,ES8,UNCLASSIFIED,-5.08276061
Camptothecin,ES4,UNCLASSIFIED,-4.025219161
Camptothecin,ES6,UNCLASSIFIED,-0.407848545
Camptothecin,ES1,UNCLASSIFIED,-4.381348803
Camptothecin,EW-7,UNCLASSIFIED,-4.230430837
Camptothecin,EW-3,UNCLASSIFIED,-4.88620545
Camptothecin,EW-12,UNCLASSIFIED,-4.959580036
Camptothecin,EW-1,UNCLASSIFIED,-4.569608844
Camptothecin,EW-18,UNCLASSIFIED,-1.81822162
Camptothecin,EW-16,UNCLASSIFIED,-4.112339208
Camptothecin,EW-13,UNCLASSIFIED,-4.288211461
Camptothecin,EW-22,UNCLASSIFIED,-5.153572248
Camptothecin,EW-24,UNCLASSIFIED,-3.350129724
Camptothecin,LAN-6,NB,-1.573405569
Camptothecin,NB10,NB,-4.445893257
Camptothecin,NB12,NB,-2.616633954
Camptothecin,NB6,NB,-0.152090613
Camptothecin,NB7,NB,-2.513188676
Camptothecin,NB17,NB,-4.030804251
Camptothecin,NB5,NB,-3.795452199
Camptothecin,NB13,NB,-3.507576225
Camptothecin,NB14,NB,-4.352954308
Camptothecin,NB1,NB,-3.08949914
Camptothecin,RH-1,UNCLASSIFIED,-4.502659098
Camptothecin,RH-18,UNCLASSIFIED,-1.072758853
Camptothecin,MZ2-MEL,SKCM,-3.701167572
Camptothecin,Jurkat,ALL,-4.346346329
Camptothecin,LS-180,COREAD,-3.015674752
Camptothecin,BICR22,HNSC,-3.591776658
Camptothecin,BICR78,HNSC,-2.254537282
Camptothecin,CCK-81,COREAD,-2.549696381
Camptothecin,COLO-783,SKCM,-2.309752653
Camptothecin,EN,UCEC,1.657261211
Camptothecin,ES-2,UNCLASSIFIED,-3.76745316
Camptothecin,FU-OV-1,OV,2.750085789
Camptothecin,G-MEL,SKCM,-3.341072538
Camptothecin,NCI-H2591,MESO,-1.395982602
Camptothecin,NCI-H2595,MESO,-0.65655762
Camptothecin,NCI-H2731,MESO,-0.408692034
Camptothecin,NCI-H2803,MESO,-2.729700847
Camptothecin,NCI-H2804,MESO,-2.636900434
Camptothecin,NCI-H2810,MESO,-3.22910819
Camptothecin,NCI-H2869,MESO,1.067936911
Camptothecin,NCI-H290,MESO,-2.521944718
Camptothecin,NCI-H3118,UNCLASSIFIED,-1.886486307
Camptothecin,NCI-H513,MESO,-1.469161123
Camptothecin,HARA,LUSC,-2.720645294
Camptothecin,HCC-15,LUSC,-1.570420113
Camptothecin,HCC-366,UNCLASSIFIED,-2.667555295
Camptothecin,HCC-44,LUAD,-1.850605853
Camptothecin,HCC-827,LUAD,-0.326579276
Camptothecin,Hep3B2-1-7,LIHC,-1.13475476
Camptothecin,Hs-633T,UNCLASSIFIED,-3.902809941
Camptothecin,Hs-683,LGG,-4.144878392
Camptothecin,Hs-746T,STAD,-0.753361178
Camptothecin,IGR-37,SKCM,-3.062541745
Camptothecin,IHH-4,THCA,-4.64714575
Camptothecin,IM-95,STAD,-0.478890903
Camptothecin,JHH-2,LIHC,-2.03002863
Camptothecin,JHH-4,LIHC,-3.16814202
Camptothecin,JHH-6,LIHC,-0.689378089
Camptothecin,JHH-7,LIHC,0.527407919
Camptothecin,JHU-011,HNSC,-3.617749277
Camptothecin,JHU-022,HNSC,-2.082349689
Camptothecin,KYM-1,UNCLASSIFIED,-4.648701423
Camptothecin,KYSE-220,ESCA,-3.331147939
Camptothecin,LN-18,GBM,-2.041105849
Camptothecin,LN-229,GBM,-0.295973329
Camptothecin,LNZTA3WT4,GBM,-1.459052659
Camptothecin,MDA-MB-436,BRCA,-1.257173529
Camptothecin,MDST8,COREAD,-3.738060923
Camptothecin,MFE-319,UCEC,-1.07958957
Camptothecin,ML-1,THCA,-2.717073963
Camptothecin,MS751,CESC,-2.66243776
Camptothecin,NB(TU)1-10,NB,-3.216875832
Camptothecin,NCI-H1836,SCLC,1.062110734
Camptothecin,NCI-H1869,LUSC,-0.006952214
Camptothecin,NCI-H1915,UNCLASSIFIED,-1.758070039
Camptothecin,NCI-H1944,LUAD,-2.517316339
Camptothecin,NCI-H196,SCLC,0.492616457
Camptothecin,NCI-H2023,LUAD,-2.987879252
Camptothecin,NCI-H211,SCLC,-3.787589236
Camptothecin,NCI-H3122,LUAD,-2.98200562
Camptothecin,NCI-H647,UNCLASSIFIED,-2.864873421
Camptothecin,NCI-H841,SCLC,-1.112995118
Camptothecin,NCI-H847,SCLC,-3.354018042
Camptothecin,OSC-20,HNSC,-2.707339003
Camptothecin,OV-90,OV,-1.362707711
Camptothecin,OVISE,OV,0.221480333
Camptothecin,OVKATE,OV,2.720974486
Camptothecin,OVMIU,OV,0.872000887
Camptothecin,PA-TU-8988T,PAAD,-1.398870887
Camptothecin,PC-3_[JPC-3],LUAD,-2.05394899
Camptothecin,PCI-15A,HNSC,-3.475352973
Camptothecin,PCI-6A,HNSC,-1.732287359
Camptothecin,PE-CA-PJ15,HNSC,-2.233715659
Camptothecin,RERF-GC-1B,STAD,-1.771773383
Camptothecin,RH-41,UNCLASSIFIED,-2.056353382
Camptothecin,SISO,CESC,-2.953738561
Camptothecin,SKN,UNCLASSIFIED,-1.327235672
Camptothecin,SNU-398,LIHC,-1.294396676
Camptothecin,SU8686,PAAD,1.414934708
Camptothecin,SUIT-2,PAAD,-2.76664808
Camptothecin,SW156,KIRC,-2.743878121
Camptothecin,TC-71,UNCLASSIFIED,-4.62006239
Camptothecin,TOV-21G,OV,-1.551930796
Camptothecin,TT2609-C02,THCA,-1.959417544
Camptothecin,VMRC-RCW,KIRC,2.142499541
Camptothecin,WM278,SKCM,-2.413001444
Camptothecin,SUP-B15,ALL,-5.022000995
Camptothecin,H3255,LUAD,-0.565346991
Camptothecin,451Lu,SKCM,-0.948763094
Camptothecin,OCI-AML3,LAML,-3.549857739
Camptothecin,ASH-3,THCA,-2.947998643
Camptothecin,BICR10,HNSC,-1.559608805
Camptothecin,BICR31,HNSC,-1.178150765
Camptothecin,CAL-29,BLCA,-3.78735235
Camptothecin,CAL-78,UNCLASSIFIED,-2.268388571
Camptothecin,CHSA0011,UNCLASSIFIED,-0.39019586
Camptothecin,CHSA0108,UNCLASSIFIED,0.644163906
Camptothecin,CL-11,COREAD,-1.963383102
Camptothecin,CS1,UNCLASSIFIED,-2.396810795
Camptothecin,DAN-G,PAAD,-1.923538663
Camptothecin,EFM-192A,BRCA,1.55576946
Camptothecin,FU97,STAD,-0.077279865
Camptothecin,G-292-Clone-A141B1,UNCLASSIFIED,1.149721159
Camptothecin,NCI-H2369,MESO,-0.151590053
Camptothecin,NCI-H2373,MESO,-2.417938671
Camptothecin,NCI-H2461,MESO,-2.018114213
Camptothecin,NCI-H2722,MESO,-0.371422689
Camptothecin,NCI-H2795,MESO,-3.493491982
Camptothecin,NCI-H2818,MESO,-0.663198938
Camptothecin,HCC1428,BRCA,1.566776812
Camptothecin,HCC-78,LUAD,-4.167635049
Camptothecin,HDQ-P1,BRCA,-1.384751142
Camptothecin,ALL-SIL,ALL,-4.515815301
Camptothecin,AMO-1,MM,-3.476290739
Camptothecin,COR-L303,SCLC,-2.785056733
Camptothecin,COR-L95,SCLC,-2.906732447
Camptothecin,DND-41,ALL,-4.247575934
Camptothecin,EJM,MM,-2.6224931
Camptothecin,Farage,DLBC,-4.621069983
Camptothecin,HeLa,CESC,-0.936607797
Camptothecin,HPAC,PAAD,0.566583065
Camptothecin,Hs-766T,PAAD,0.613063996
Camptothecin,Hs-939-T,SKCM,-2.203461185
Camptothecin,Hs-940-T,SKCM,-3.012521828
Camptothecin,huH-1,LIHC,-1.482824257
Camptothecin,JHH-1,LIHC,-0.78979629
Camptothecin,JHU-029,HNSC,-3.378077691
Camptothecin,JIMT-1,BRCA,-1.127504645
Camptothecin,K2,SKCM,-2.039965695
Camptothecin,KMH-2,THCA,-2.895002763
Camptothecin,KMRC-1,KIRC,-1.30954765
Camptothecin,KMRC-20,KIRC,-2.916808443
Camptothecin,KON,HNSC,-3.217103028
Camptothecin,KP-1N,PAAD,-2.414150493
Camptothecin,KP-2,PAAD,0.215331515
Camptothecin,KP-3,UNCLASSIFIED,0.828222231
Camptothecin,KYSE-50,ESCA,-0.279338661
Camptothecin,LC-1-sq,LUSC,-0.530712028
Camptothecin,LOU-NH91,LUSC,-3.292039374
Camptothecin,NCI-H1435,LUAD,-0.931805728
Camptothecin,NCI-H1568,LUAD,-1.237673679
Camptothecin,NCI-H1688,SCLC,0.348361193
Camptothecin,NCI-H1781,LUAD,-3.760931474
Camptothecin,NCI-H2110,UNCLASSIFIED,-3.079418474
Camptothecin,NCI-H2135,UNCLASSIFIED,0.179631893
Camptothecin,NCI-H2172,UNCLASSIFIED,1.009741972
Camptothecin,NCI-H2444,UNCLASSIFIED,2.607162357
Camptothecin,NUGC-4,STAD,-0.023549917
Camptothecin,OCUM-1,STAD,-2.45042704
Camptothecin,OE21,ESCA,-0.963290568
Camptothecin,OSC-19,HNSC,-2.632810299
Camptothecin,OVTOKO,OV,0.307989899
Camptothecin,PANC-02-03,PAAD,-1.843890444
Camptothecin,PANC-04-03,PAAD,0.401043953
Camptothecin,PA-TU-8902,PAAD,-0.757239736
Camptothecin,PCI-30,HNSC,-1.621190393
Camptothecin,PCI-4B,HNSC,-3.420978442
Camptothecin,PL4,PAAD,-2.702456773
Camptothecin,QGP-1,UNCLASSIFIED,0.499410184
Camptothecin,RERF-LC-KJ,LUAD,0.080249885
Camptothecin,RERF-LC-Sq1,LUSC,-0.996337324
Camptothecin,RKN,UNCLASSIFIED,-0.833900493
Camptothecin,SAT,HNSC,0.73936827
Camptothecin,SCC90,HNSC,0.525998678
Camptothecin,SKN-3,HNSC,-0.812463226
Camptothecin,STS-0421,UNCLASSIFIED,-2.770641665
Camptothecin,SW1271,SCLC,-1.262932752
Camptothecin,T-T,ESCA,-1.622964858
Camptothecin,TMK-1,STAD,-0.911862616
Camptothecin,TOV-112D,OV,-3.859735994
Camptothecin,VCaP,PRAD,-1.911319343
Camptothecin,WM1552C,SKCM,-1.887267585
Camptothecin,WM35,SKCM,-1.141865709
Camptothecin,WM793B,SKCM,-3.159174429
Camptothecin,GA-10,UNCLASSIFIED,-3.213522081
Camptothecin,GRANTA-519,DLBC,-4.604881659
Camptothecin,HCC1500,BRCA,-0.468554909
Camptothecin,HCC-33,SCLC,0.372255434
Camptothecin,YMB-1-E,BRCA,-1.63717521
Camptothecin,CHSA8926,UNCLASSIFIED,-0.593878392
Camptothecin,COR-L32,SCLC,-4.185080895
Camptothecin,COR-L321,UNCLASSIFIED,-1.661810877
Camptothecin,Hs-445,UNCLASSIFIED,-4.672673301
Camptothecin,HSC-39,STAD,-4.512512233
Camptothecin,NB4,LAML,-5.128108822
Camptothecin,JEKO-1,DLBC,-4.22451792
Camptothecin,JJN-3,MM,-2.07628888
Camptothecin,JM1,DLBC,-5.023044584
Camptothecin,JSC-1,DLBC,-4.721617532
Camptothecin,JURL-MK1,LCML,-4.475527556
Camptothecin,KARPAS-1106P,DLBC,-4.39065586
Camptothecin,KARPAS-231,UNCLASSIFIED,-5.204496156
Camptothecin,KARPAS-620,MM,1.207393662
Camptothecin,KCL-22,LCML,-3.023849189
Camptothecin,KOPN-8,UNCLASSIFIED,-4.931235816
Camptothecin,L-1236,UNCLASSIFIED,-2.453396461
Camptothecin,MDA-MB-330,BRCA,2.263289265
Camptothecin,ME-1,LAML,-1.770861094
Camptothecin,MOLM-13,LAML,-4.890003143
Camptothecin,MOLM-16,LAML,-3.695106522
Camptothecin,MOLP-8,MM,-3.26496811
Camptothecin,MY-M12,ALL,-4.182263296
Camptothecin,NCI-H1341,SCLC,-3.020549414
Camptothecin,NCI-H1876,SCLC,-5.815013519
Camptothecin,NCI-H2066,SCLC,3.498877313
Camptothecin,NCI-H660,OTHER,0.624598854
Camptothecin,NK-92MI,UNCLASSIFIED,-4.54596484
Camptothecin,NU-DUL-1,DLBC,-4.794100861
Camptothecin,OCI-AML5,LAML,-4.253330331
Camptothecin,OCI-LY-19,DLBC,-5.6054228
Camptothecin,OCI-M1,LAML,-4.435586088
Camptothecin,P32-ISH,UNCLASSIFIED,-5.135054587
Camptothecin,PL-21,LAML,-3.387210011
Camptothecin,PWR-1E,PRAD,-3.837145765
Camptothecin,RCH-ACV,UNCLASSIFIED,-4.794113421
Camptothecin,RC-K8,DLBC,-3.475964229
Camptothecin,ROS-50,UNCLASSIFIED,-3.118727951
Camptothecin,SLVL,DLBC,-4.88117347
Camptothecin,SU-DHL-10,DLBC,-3.561630246
Camptothecin,SU-DHL-16,DLBC,-5.154963383
Camptothecin,SU-DHL-4,DLBC,-4.221603838
Camptothecin,SU-DHL-5,DLBC,-5.153279236
Camptothecin,SU-DHL-6,DLBC,-3.769868001
Camptothecin,SU-DHL-8,DLBC,-4.594499071
Camptothecin,SUP-HD1,UNCLASSIFIED,-4.717596054
Camptothecin,SUP-M2,UNCLASSIFIED,-5.387442955
Camptothecin,TK,DLBC,-3.398670872
Camptothecin,VAL,DLBC,-4.635844833
Camptothecin,WIL2-NS,UNCLASSIFIED,-4.832374509
Camptothecin,WSU-DLCL2,DLBC,-4.066544722
Camptothecin,NCI-H740,,-2.246632955
Camptothecin,DOV13,OV,-3.473477098
Camptothecin,Hey,OV,-2.789055399
Camptothecin,JHOS-2,OV,-2.267595707
Camptothecin,JHOS-3,OV,-1.449659764
Camptothecin,JHOS-4,OV,-2.468786054
Camptothecin,OV-7,OV,-3.521461998
Camptothecin,OV-17R,OV,-0.580867484
Camptothecin,OV-56,OV,-2.238278865
Camptothecin,OVCA420,OV,0.826693138
Camptothecin,OVCA433,OV,-1.960677767
Camptothecin,OVK-18,OV,-2.683232254
Camptothecin,PEO1,OV,-2.171711301
Camptothecin,UWB1.289,OV,-3.481570764
Camptothecin,FLO-1,ESCA,-1.657426824
Camptothecin,OACp4C,ESCA,-1.82459425
Camptothecin,OACM5-1,ESCA,-2.73510762
Camptothecin,SK-GT-2,STAD,-0.421624196
Camptothecin,SK-GT-4,ESCA,2.420956963
Camptothecin,ESO26,ESCA,-1.401561383
Camptothecin,ESO51,ESCA,-2.216149042
Camptothecin,KYAE-1,ESCA,1.297211741
Camptothecin,EMC-BAC-1,LUAD,-2.971249973
Camptothecin,EMC-BAC-2,LUAD,-2.498456138
Camptothecin,TE-4,ESCA,-1.152049082
Camptothecin,U-CH2,,-0.694565328
Camptothecin,NCC010,KIRC,-1.675759618
Camptothecin,NCC021,KIRC,-1.908513176
Camptothecin,RCC-FG2,KIRC,-2.284478176
Camptothecin,RCC-JF,KIRC,-3.845291408
Camptothecin,RCC-JW,KIRC,-2.672537698
Camptothecin,RCC-ER,KIRC,-3.572036251
Camptothecin,RCC-AB,KIRC,-3.075722293
Camptothecin,RCC-MF,KIRC,-2.411744077
Camptothecin,KMS-11,MM,-1.033005723
Camptothecin,MM1S,MM,-3.797155583
Camptothecin,OCI-LY7,DLBC,-4.664312109
Camptothecin,SNU-1040,COREAD,0.764637618
Camptothecin,SNU-175,COREAD,-2.834124467
Camptothecin,SNU-283,,-0.914349371
Camptothecin,SNU-407,COREAD,-1.612538248
Camptothecin,SNU-61,COREAD,1.343562902
Camptothecin,SNU-81,COREAD,0.07354663
Camptothecin,SNU-C5,COREAD,-2.421553989
Camptothecin,DiFi,COREAD,-2.055724787
Vinblastine,PFSK-1,MB,-4.993002013
Vinblastine,A673,UNCLASSIFIED,-6.012266424
Vinblastine,ES7,UNCLASSIFIED,-5.742936992
Vinblastine,EW-11,UNCLASSIFIED,-4.789646571
Vinblastine,SK-ES-1,UNCLASSIFIED,-5.167294818
Vinblastine,COLO-829,SKCM,-0.536091628
Vinblastine,RT4,BLCA,-4.023105699
Vinblastine,SW780,BLCA,-2.659768553
Vinblastine,TCCSUP,BLCA,-1.419054837
Vinblastine,C-33-A,CESC,-4.986045527
Vinblastine,C-4-I,CESC,-4.106048237
Vinblastine,ME-180,CESC,-1.188847032
Vinblastine,42-MG-BA,GBM,-4.781425738
Vinblastine,8-MG-BA,GBM,-5.070939055
Vinblastine,A172,GBM,-5.096830948
Vinblastine,GB-1,GBM,-2.17627518
Vinblastine,T98G,GBM,-2.734119662
Vinblastine,U-118-MG,GBM,-2.550338239
Vinblastine,U-87-MG,GBM,-1.456244236
Vinblastine,NCI-H720,UNCLASSIFIED,-1.982473829
Vinblastine,Calu-3,LUAD,2.145180932
Vinblastine,COR-L23,UNCLASSIFIED,-1.701942893
Vinblastine,LK-2,LUSC,-4.351062099
Vinblastine,NCI-H1623,LUAD,-1.187544417
Vinblastine,NCI-H1648,LUAD,-4.935334957
Vinblastine,NCI-H1650,LUAD,1.732853687
Vinblastine,NCI-H1693,LUAD,-0.973725799
Vinblastine,NCI-H1838,LUAD,-0.60163059
Vinblastine,NCI-H2085,LUAD,-1.955021875
Vinblastine,NCI-H2170,LUSC,-4.571821619
Vinblastine,NCI-H2228,LUAD,-0.659718427
Vinblastine,NCI-H2342,LUAD,1.57647817
Vinblastine,NCI-H2347,LUAD,1.617405275
Vinblastine,NCI-H2405,LUAD,3.215342242
Vinblastine,NCI-H661,UNCLASSIFIED,-2.94694345
Vinblastine,COR-L311,SCLC,-3.844283996
Vinblastine,DMS-114,SCLC,-4.253250222
Vinblastine,DMS-273,SCLC,-4.728188275
Vinblastine,NCI-H1048,SCLC,-4.703753532
Vinblastine,NCI-H1092,SCLC,-1.841678037
Vinblastine,NCI-H1694,SCLC,-3.113939931
Vinblastine,NCI-H1963,SCLC,-4.358417836
Vinblastine,NCI-H209,SCLC,-5.600020415
Vinblastine,NCI-H2141,SCLC,-3.660198102
Vinblastine,NCI-H446,SCLC,-7.478124998
Vinblastine,NCI-H526,SCLC,-4.760823952
Vinblastine,NCI-H64,SCLC,-2.740444729
Vinblastine,NCI-H69,SCLC,-6.546215338
Vinblastine,NCI-H82,SCLC,-5.353554073
Vinblastine,NCI-H2052,MESO,-4.009445127
Vinblastine,SK-N-DZ,NB,-5.175438697
Vinblastine,SK-N-FI,NB,-3.668628492
Vinblastine,VA-ES-BJ,UNCLASSIFIED,-4.047911062
Vinblastine,VMRC-LCD,LUAD,-2.433079171
Vinblastine,SBC-5,SCLC,-5.105576641
Vinblastine,LU-135,SCLC,-2.562954159
Vinblastine,SK-N-SH,NB,-1.974267331
Vinblastine,NCI-H2122,LUAD,-7.124801292
Vinblastine,NCI-H650,LUAD,-2.325591984
Vinblastine,NCI-H929,MM,-4.614340978
Vinblastine,SK-N-AS,NB,-4.595479038
Vinblastine,NCI-H1299,UNCLASSIFIED,-3.395132955
Vinblastine,NCI-H2087,LUAD,-2.759513711
Vinblastine,UM-UC-3,BLCA,-4.095586824
Vinblastine,SW756,CESC,2.247014728
Vinblastine,NCI-H727,UNCLASSIFIED,-0.639222035
Vinblastine,Calu-6,LUAD,-3.536137766
Vinblastine,LU-65,UNCLASSIFIED,-4.805676166
Vinblastine,NCI-H1355,LUAD,-3.580752471
Vinblastine,NCI-H1792,LUAD,-5.883386312
Vinblastine,HPAF-II,PAAD,-0.927609601
Vinblastine,MIA-PaCa-2,PAAD,-4.558100095
Vinblastine,SHP-77,SCLC,-5.393391708
Vinblastine,NCI-H2009,LUAD,-3.588898238
Vinblastine,SW1573,LUAD,-0.453654073
Vinblastine,TE-5,ESCA,-2.656087741
Vinblastine,HCC1954,BRCA,-3.053045679
Vinblastine,HCC1143,BRCA,1.341923421
Vinblastine,HCC1187,BRCA,0.231496996
Vinblastine,HCC1395,BRCA,-5.103655091
Vinblastine,HCC1937,BRCA,1.325397316
Vinblastine,HCC2157,BRCA,-4.121887245
Vinblastine,HCC38,BRCA,-0.503410376
Vinblastine,BB49-HNC,HNSC,-4.742222123
Vinblastine,Ca9-22,HNSC,-4.566632398
Vinblastine,CADO-ES1,UNCLASSIFIED,-3.790916317
Vinblastine,CAL-33,HNSC,-5.526139862
Vinblastine,CPC-N,SCLC,-4.599029639
Vinblastine,CTV-1,LAML,-6.004645322
Vinblastine,DSH1,BLCA,-2.916724476
Vinblastine,EBC-1,LUSC,-2.716784531
Vinblastine,EC-GI-10,ESCA,-5.658986725
Vinblastine,EPLC-272H,LUSC,-1.353109469
Vinblastine,HO-1-u-1,HNSC,-3.376530693
Vinblastine,HSC-2,HNSC,-5.243836252
Vinblastine,IM-9,MM,-7.233662286
Vinblastine,IST-SL2,SCLC,-4.711817725
Vinblastine,J82,BLCA,1.670685509
Vinblastine,KNS-62,LUSC,-3.28061747
Vinblastine,KP-4,PAAD,-5.208373818
Vinblastine,KYSE-140,ESCA,-2.777674852
Vinblastine,KYSE-410,ESCA,-2.399688023
Vinblastine,KYSE-520,ESCA,-1.974129687
Vinblastine,KYSE-70,ESCA,-1.875893002
Vinblastine,LB771-HNC,HNSC,-2.185530845
Vinblastine,LB831-BLC,BLCA,-2.704724218
